createDt,deathCnt,defCnt,gubunEn,incDec,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-09-28,14,6073,3,0,3,-,12378,2021??09??28??00??2021-09-29 11:05:50.174,,
2021-09-28,2,2855,Jeju,7,7,0,423.19,12377,2021??09??28??00??null,
2021-09-28,36,11309,Gyeongsangnam-do,67,63,4,338.57,12376,2021??09??28??00??null,
2021-09-28,91,8183,Gyeongsangbuk-do,75,73,2,310.03,12375,2021??09??28??00??null,
2021-09-28,21,3037,Jeollanam-do,18,18,0,164.02,12374,2021??09??28??00??null,
2021-09-28,61,4439,Jeollabuk-do,42,42,0,246.05,12373,2021??09??28??00??null,
2021-09-28,56,8996,Chungcheongnam-do,48,46,2,424.13,12372,2021??09??28??00??null,
2021-09-28,77,6199,Chungcheongbuk-do,59,59,0,387.3,12371,2021??09??28??00??2021-10-02 10:05:49.077,
2021-09-28,62,6385,Gangwon-do,26,26,0,413.85,12370,2021??09??28??00??null,
2021-09-28,798,88255,Gyeonggi-do,721,718,3,657.29*,12369,2021??09??28??00??null,
2021-09-28,1,1215,Sejong,4,4,0,341.45,12368,2021??09??28??00??null,
2021-09-28,52,5111,Ulsan,17,17,0,449.91,12367,2021??09??28??00??null,
2021-09-28,45,6920,54,54,0,472.72,12366,2021??09??28??00??null,,
2021-09-28,29,4929,Gwangju,28,28,0,339.92,12365,2021??09??28??00??null,
2021-09-28,87,15500,Incheon,123,123,0,526.7,12364,2021??09??28??00??null,
2021-09-28,242,15317,126,126,0,633.37,12363,2021??09??28??00??null,,
2021-09-28,155,12620,29,29,0,372.06,12362,2021??09??28??00??null,,
2021-09-28,635,98496,Seoul,842,837,5,1018.74,12361,2021??09??28??00??2021-09-29 10:51:39.958,
2021-09-28,2464,305839,Total,2289,2270,19,590.1,12360,2021??09??28??00??2021-10-02 10:05:17.544,
2021-09-27,14,6070,12,0,12,-,12359,2021??09??27??00??2021-09-29 11:04:55.342,,
2021-09-27,2,2848,Jeju,9,9,0,422.15,12358,2021??09??27??00??null,
2021-09-27,36,11242,Gyeongsangnam-do,101,101,0,336.57,12357,2021??09??27??00??null,
2021-09-27,91,8108,Gyeongsangbuk-do,71,71,0,307.19,12356,2021??09??27??00??null,
2021-09-27,21,3019,Jeollanam-do,16,16,0,163.05,12355,2021??09??27??00??null,
2021-09-27,61,4397,Jeollabuk-do,43,43,0,243.72,12354,2021??09??27??00??null,
2021-09-27,56,8948,Chungcheongnam-do,78,74,4,421.87,12353,2021??09??27??00??null,
2021-09-27,76,6140,Chungcheongbuk-do,63,62,1,383.61,12352,2021??09??27??00??2021-10-02 10:04:38.063,
2021-09-27,62,6359,Gangwon-do,40,40,0,412.16,12351,2021??09??27??00??null,
2021-09-27,795,87534,Gyeonggi-do,755,755,0,651.92,12350,2021??09??27??00??null,
2021-09-27,1,1211,Sejong,14,12,2,340.33,12349,2021??09??27??00??null,
2021-09-27,52,5094,Ulsan,20,19,1,448.41,12348,2021??09??27??00??null,
2021-09-27,44,6866,51,51,0,469.03,12347,2021??09??27??00??null,,
2021-09-27,29,4901,Gwangju,28,27,1,337.99,12346,2021??09??27??00??null,
2021-09-27,86,15377,Incheon,145,145,0,522.52,12345,2021??09??27??00??null,
2021-09-27,242,15191,115,115,0,628.16,12344,2021??09??27??00??null,,
2021-09-27,155,12591,43,42,1,371.2,12343,2021??09??27??00??null,,
2021-09-27,633,97654,Seoul,778,773,5,1010.04,12342,2021??09??27??00??2021-09-29 10:50:40.079,
2021-09-27,2456,303550,Total,2382,2355,27,585.68,12341,2021??09??27??00??2021-10-02 10:04:04.341,
2021-09-26,14,6058,10,0,9,-,12340,2021??09??26??00??2021-09-29 11:03:43.21,,
2021-09-26,2,2839,Jeju,7,6,1,420.82,12339,2021??09??26??00??null,
2021-09-26,36,11141,Gyeongsangnam-do,73,72,1,333.54,12338,2021??09??26??00??null,
2021-09-26,91,8037,Gyeongsangbuk-do,85,85,0,304.5,12337,2021??09??26??00??null,
2021-09-26,21,3003,Jeollanam-do,25,25,0,162.19,12336,2021??09??26??00??null,
2021-09-26,61,4354,Jeollabuk-do,48,47,1,241.39,12335,2021??09??26??00??2021-09-27 15:09:52.695,
2021-09-26,56,8870,Chungcheongnam-do,75,74,1,418.19,12334,2021??09??26??00??null,
2021-09-26,75,6077,Chungcheongbuk-do,51,49,2,379.61,12333,2021??09??26??00??null,
2021-09-26,62,6319,Gangwon-do,47,47,0,409.57,12332,2021??09??26??00??null,
2021-09-26,794,86779,Gyeonggi-do,931,922,9,646.3,12331,2021??09??26??00??null,
2021-09-26,1,1197,Sejong,8,8,0,336.4,12330,2021??09??26??00??null,
2021-09-26,49,5074,Ulsan,27,27,0,446.65,12329,2021??09??26??00??null,
2021-09-26,44,6815,53,53,0,465.54,12328,2021??09??26??00??null,,
2021-09-26,29,4873,Gwangju,40,39,1,336.05,12327,2021??09??26??00??null,
2021-09-26,86,15232,Incheon,173,168,5,517.63,12326,2021??09??26??00??2021-09-27 15:02:56.024,
2021-09-26,242,15076,143,143,0,623.4,12325,2021??09??26??00??null,,
2021-09-26,155,12548,46,46,0,369.94,12324,2021??09??26??00??null,,
2021-09-26,632,96876,Seoul,928,923,5,1001.99,12323,2021??09??26??00??2021-09-29 10:49:50.131,
2021-09-26,2450,301168,Total,2770,2734,35,581.09,12322,2021??09??26??00??2021-09-29 11:03:08.582,
2021-09-25,14,6049,8,0,8,-,12321,2021??09??25??00??null,,
2021-09-25,2,2832,Jeju,15,15,0,419.78,12320,2021??09??25??00??null,
2021-09-25,36,11068,Gyeongsangnam-do,47,46,1,331.36,12319,2021??09??25??00??null,
2021-09-25,91,7952,Gyeongsangbuk-do,58,57,1,301.28,12318,2021??09??25??00??null,
2021-09-25,21,2978,Jeollanam-do,28,28,0,160.84,12317,2021??09??25??00??null,
2021-09-25,60,4306,Jeollabuk-do,65,65,0,238.79,12316,2021??09??25??00??2021-09-27 15:00:42.669,
2021-09-25,56,8795,Chungcheongnam-do,93,91,2,414.66,12315,2021??09??25??00??null,
2021-09-25,74,6026,Chungcheongbuk-do,60,59,1,376.43,12314,2021??09??25??00??null,
2021-09-25,62,6272,Gangwon-do,57,56,1,406.52,12313,2021??09??25??00??null,
2021-09-25,790,85848,Gyeonggi-do,1102,1094,8,639.37,12312,2021??09??25??00??null,
2021-09-25,1,1189,Sejong,10,10,0,334.15,12311,2021??09??25??00??null,
2021-09-25,48,5047,Ulsan,26,26,0,444.27,12310,2021??09??25??00??null,
2021-09-25,44,6762,80,79,1,461.92,12309,2021??09??25??00??null,,
2021-09-25,29,4833,Gwangju,30,30,0,333.3,12308,2021??09??25??00??null,
2021-09-25,86,15059,Incheon,201,201,0,511.72,12307,2021??09??25??00??null,
2021-09-25,242,14933,118,118,0,617.49,12306,2021??09??25??00??null,,
2021-09-25,155,12502,51,51,0,368.58,12305,2021??09??25??00??null,,
2021-09-25,630,95948,Seoul,1222,1217,5,992.39,12304,2021??09??25??00??2021-09-29 10:47:57.914,
2021-09-25,2441,298399,Total,3271,3243,28,575.74,12303,2021??09??25??00??2021-09-29 10:48:40.954,
2021-09-24,14,6041,7,0,7,-,12302,2021??09??24??00??null,,
2021-09-24,2,2817,Jeju,14,14,0,417.56,12301,2021??09??24??00??null,
2021-09-24,36,11021,Gyeongsangnam-do,38,37,1,329.95,12300,2021??09??24??00??null,
2021-09-24,90,7894,Gyeongsangbuk-do,46,45,1,299.08,12299,2021??09??24??00??null,
2021-09-24,20,2950,Jeollanam-do,17,17,0,159.33,12298,2021??09??24??00??null,
2021-09-24,60,4241,Jeollabuk-do,62,62,0,235.08,12297,2021??09??24??00??null,
2021-09-24,56,8702,Chungcheongnam-do,75,75,0,410.27,12296,2021??09??24??00??null,
2021-09-24,74,5966,Chungcheongbuk-do,60,60,0,372.68,12295,2021??09??24??00??null,
2021-09-24,62,6215,Gangwon-do,43,43,0,402.83,12294,2021??09??24??00??null,
2021-09-24,789,84746,Gyeonggi-do,708,704,4,631.16,12293,2021??09??24??00??null,
2021-09-24,1,1179,Sejong,14,14,0,331.9,12292,2021??09??24??00??2021-09-25 14:20:27.03,
2021-09-24,48,5021,Ulsan,30,30,0,441.98,12291,2021??09??24??00??null,
2021-09-24,44,6682,71,71,0,456.46,12290,2021??09??24??00??null,,
2021-09-24,29,4803,Gwangju,42,42,0,331.23,12289,2021??09??24??00??null,
2021-09-24,85,14858,Incheon,140,140,0,504.89,12288,2021??09??24??00??null,
2021-09-24,242,14815,128,128,0,612.61,12287,2021??09??24??00??null,,
2021-09-24,155,12451,30,29,1,367.08,12286,2021??09??24??00??null,,
2021-09-24,627,94726,Seoul,905,901,4,979.76,12285,2021??09??24??00??2021-09-29 10:46:57.046,
2021-09-24,2434,295128,Total,2430,2412,18,569.43,12284,2021??09??24??00??2021-09-29 10:46:12.631,
2021-09-23,14,6034,3,0,3,-,12283,2021??09??23??00??null,,
2021-09-23,2,2803,Jeju,9,9,0,415.48,12282,2021??09??23??00??null,
2021-09-23,36,10983,Gyeongsangnam-do,28,28,0,328.81,12281,2021??09??23??00??null,
2021-09-23,90,7848,Gyeongsangbuk-do,21,20,1,297.34,12280,2021??09??23??00??null,
2021-09-23,20,2933,Jeollanam-do,15,14,1,158.41,12279,2021??09??23??00??null,
2021-09-23,60,4179,Jeollabuk-do,40,40,0,231.64,12278,2021??09??23??00??null,
2021-09-23,56,8627,Chungcheongnam-do,54,54,0,406.74,12277,2021??09??23??00??null,
2021-09-23,74,5906,Chungcheongbuk-do,25,24,1,368.93,12276,2021??09??23??00??null,
2021-09-23,62,6172,Gangwon-do,31,30,1,400.04,12275,2021??09??23??00??null,
2021-09-23,789,84038,Gyeonggi-do,548,544,4,625.89,12274,2021??09??23??00??null,
2021-09-23,1,1165,Sejong,10,9,1,327.4,12273,2021??09??23??00??null,
2021-09-23,46,4991,Ulsan,23,22,1,439.34,12272,2021??09??23??00??null,
2021-09-23,44,6611,43,43,0,451.61,12271,2021??09??23??00??null,,
2021-09-23,29,4761,Gwangju,36,36,0,328.33,12270,2021??09??23??00??null,
2021-09-23,84,14718,Incheon,107,107,0,500.17,12269,2021??09??23??00??2021-09-24 11:25:05.556,
2021-09-23,240,14687,53,53,0,607.32,12268,2021??09??23??00??null,,
2021-09-23,155,12421,24,24,0,366.19,12267,2021??09??23??00??null,,
2021-09-23,625,93821,Seoul,645,640,5,970.38,12266,2021??09??23??00??null,
2021-09-23,2427,292698,Total,1715,1697,18,564.74,12265,2021??09??23??00??2021-09-24 11:25:58.475,
2021-09-22,14,6031,6,0,6,-,12264,2021??09??22??00??null,,
2021-09-22,2,2794,Jeju,5,5,0,414.15,12263,2021??09??22??00??null,
2021-09-22,36,10955,Gyeongsangnam-do,29,29,0,327.97,12262,2021??09??22??00??null,
2021-09-22,90,7827,Gyeongsangbuk-do,28,27,1,296.54,12261,2021??09??22??00??null,
2021-09-22,20,2918,Jeollanam-do,23,23,0,157.6,12260,2021??09??22??00??null,
2021-09-22,60,4139,Jeollabuk-do,27,26,1,229.42,12259,2021??09??22??00??null,
2021-09-22,56,8573,Chungcheongnam-do,62,61,1,404.19,12258,2021??09??22??00??null,
2021-09-22,74,5881,Chungcheongbuk-do,27,26,1,367.37,12257,2021??09??22??00??null,
2021-09-22,62,6141,Gangwon-do,33,33,0,398.03,12256,2021??09??22??00??null,
2021-09-22,786,83490,Gyeonggi-do,529,528,1,621.81,12255,2021??09??22??00??null,
2021-09-22,1,1155,Sejong,4,4,0,324.59,12254,2021??09??22??00??null,
2021-09-22,46,4968,Ulsan,20,20,0,437.32,12253,2021??09??22??00??null,
2021-09-22,44,6568,16,16,0,448.67,12252,2021??09??22??00??null,,
2021-09-22,29,4725,Gwangju,40,40,0,325.85,12251,2021??09??22??00??null,
2021-09-22,84,14611,Incheon,148,145,3,496.5,12250,2021??09??22??00??null,
2021-09-22,239,14634,41,41,0,605.12,12249,2021??09??22??00??null,,
2021-09-22,155,12397,38,38,0,365.48,12248,2021??09??22??00??null,,
2021-09-22,621,93176,Seoul,644,641,3,963.71,12247,2021??09??22??00??null,
2021-09-22,2419,290983,Total,1720,1703,17,561.43,12246,2021??09??22??00??null,
2021-09-21,14,6025,14,0,14,-,12245,2021??09??21??00??null,,
2021-09-21,2,2789,Jeju,7,7,0,413,12244,2021??09??21??00??null,
2021-09-21,36,10926,Gyeongsangnam-do,26,26,0,327,12243,2021??09??21??00??null,
2021-09-21,90,7799,Gyeongsangbuk-do,27,27,0,295,12242,2021??09??21??00??null,
2021-09-21,20,2895,Jeollanam-do,7,7,0,156,12241,2021??09??21??00??null,
2021-09-21,60,4112,Jeollabuk-do,31,31,0,228,12240,2021??09??21??00??null,
2021-09-21,56,8511,Chungcheongnam-do,45,44,1,401,12239,2021??09??21??00??null,
2021-09-21,74,5854,Chungcheongbuk-do,27,23,4,366,12238,2021??09??21??00??null,
2021-09-21,62,6108,Gangwon-do,39,39,0,396,12237,2021??09??21??00??null,
2021-09-21,785,82961,Gyeonggi-do,502,499,3,618,12236,2021??09??21??00??null,
2021-09-21,1,1151,Sejong,4,4,0,323,12235,2021??09??21??00??null,
2021-09-21,46,4948,Ulsan,16,15,1,436,12234,2021??09??21??00??null,
2021-09-21,44,6552,44,43,1,448,12233,2021??09??21??00??null,,
2021-09-21,29,4685,Gwangju,40,39,1,323,12232,2021??09??21??00??null,
2021-09-21,83,14463,Incheon,133,130,3,491,12231,2021??09??21??00??null,
2021-09-21,238,14593,46,46,0,603,12230,2021??09??21??00??null,,
2021-09-21,153,12359,45,44,1,364,12229,2021??09??21??00??null,,
2021-09-21,620,92532,Seoul,676,673,3,957,12228,2021??09??21??00??null,
2021-09-21,2413,289263,Total,1729,1697,32,558,12227,2021??09??21??00??null,
2021-09-20,14,6011,7,0,7,-,12226,2021??09??20??00??null,,
2021-09-20,2,2782,Jeju,10,8,2,412.37,12225,2021??09??20??00??null,
2021-09-20,36,10900,Gyeongsangnam-do,32,30,2,326.33,12224,2021??09??20??00??null,
2021-09-20,90,7772,Gyeongsangbuk-do,37,35,2,294.46,12223,2021??09??20??00??null,
2021-09-20,20,2888,Jeollanam-do,6,6,0,155.98,12222,2021??09??20??00??null,
2021-09-20,60,4082,Jeollabuk-do,38,38,0,226.26,12221,2021??09??20??00??null,
2021-09-20,56,8466,Chungcheongnam-do,34,33,1,399.15,12220,2021??09??20??00??null,
2021-09-20,74,5827,Chungcheongbuk-do,36,35,1,364,12219,2021??09??20??00??null,
2021-09-20,62,6069,Gangwon-do,28,28,0,393.43,12218,2021??09??20??00??2021-09-21 09:45:03.878,
2021-09-20,784,82459,Gyeonggi-do,507,503,4,614.13,12217,2021??09??20??00??null,
2021-09-20,1,1147,Sejong,9,9,0,322.34,12216,2021??09??20??00??null,
2021-09-20,46,4932,Ulsan,15,14,1,434.15,12215,2021??09??20??00??null,
2021-09-20,44,6508,49,49,0,444.57,12214,2021??09??20??00??null,,
2021-09-20,29,4645,Gwangju,35,32,3,320.33,12213,2021??09??20??00??null,
2021-09-20,83,14330,Incheon,96,96,0,486.95,12212,2021??09??20??00??null,
2021-09-20,237,14547,35,35,0,601.53,12211,2021??09??20??00??null,,
2021-09-20,153,12314,47,47,0,363.04,12210,2021??09??20??00??null,,
2021-09-20,618,91856,Seoul,583,578,5,950.06,12209,2021??09??20??00??null,
2021-09-20,2409,287535,Total,1604,1576,28,554.78,12208,2021??09??20??00??2021-09-21 09:44:37.045,
2021-09-19,13,6004,7,0,7,-,12207,2021??09??19??00??null,,
2021-09-19,2,2772,Jeju,6,6,0,410.89,12206,2021??09??19??00??null,
2021-09-19,36,10868,Gyeongsangnam-do,22,21,1,325.37,12205,2021??09??19??00??null,
2021-09-19,89,7735,Gyeongsangbuk-do,41,39,2,293.06,12204,2021??09??19??00??null,
2021-09-19,20,2882,Jeollanam-do,12,11,1,155.65,12203,2021??09??19??00??null,
2021-09-19,60,4043,Jeollabuk-do,20,20,0,224.16,12202,2021??09??19??00??2021-09-21 09:45:50.135,
2021-09-19,56,8432,Chungcheongnam-do,47,41,6,397.54,12201,2021??09??19??00??null,
2021-09-19,74,5791,Chungcheongbuk-do,35,32,3,361.75,12200,2021??09??19??00??null,
2021-09-19,62,6041,Gangwon-do,46,46,0,391.55,12199,2021??09??19??00??null,
2021-09-19,784,81952,Gyeonggi-do,547,544,3,610.35,12198,2021??09??19??00??null,
2021-09-19,1,1138,Sejong,8,8,0,319.81,12197,2021??09??19??00??null,
2021-09-19,46,4917,Ulsan,30,30,0,432.83,12196,2021??09??19??00??null,
2021-09-19,44,6459,48,48,0,441.22,12195,2021??09??19??00??null,,
2021-09-19,29,4610,Gwangju,22,21,1,317.92,12194,2021??09??19??00??null,
2021-09-19,82,14234,Incheon,183,180,3,483.68,12193,2021??09??19??00??null,
2021-09-19,236,14512,47,47,0,600.08,12192,2021??09??19??00??null,,
2021-09-19,153,12267,46,44,2,361.65,12191,2021??09??19??00??null,,
2021-09-19,617,91273,Seoul,742,732,10,944.03,12190,2021??09??19??00??null,
2021-09-19,2404,285930,Total,1909,1870,39,551.68,12189,2021??09??19??00??2021-09-21 09:45:32.255,
2021-09-18,13,5997,11,0,11,-,12188,2021??09??18??00??null,,
2021-09-18,2,2766,Jeju,3,3,0,406.59,12187,2021??09??18??00??null,
2021-09-18,36,10846,Gyeongsangnam-do,43,43,0,321.39,12186,2021??09??18??00??null,
2021-09-18,89,7694,Gyeongsangbuk-do,24,22,2,287.9,12185,2021??09??18??00??null,
2021-09-18,20,2870,Jeollanam-do,7,6,1,153.49,12184,2021??09??18??00??null,
2021-09-18,60,4023,Jeollabuk-do,73,72,1,215.84,12183,2021??09??18??00??null,
2021-09-18,55,8385,Chungcheongnam-do,73,71,2,386.89,12182,2021??09??18??00??null,
2021-09-18,74,5756,Chungcheongbuk-do,41,39,2,352.13,12181,2021??09??18??00??null,
2021-09-18,62,5995,Gangwon-do,48,48,0,380.6,12180,2021??09??18??00??null,
2021-09-18,780,81405,Gyeonggi-do,674,665,9,591.5,12179,2021??09??18??00??null,
2021-09-18,1,1130,Sejong,12,12,0,308.85,12178,2021??09??18??00??null,
2021-09-18,45,4887,Ulsan,34,33,1,422.97,12177,2021??09??18??00??null,
2021-09-18,43,6411,44,43,1,429.54,12176,2021??09??18??00??null,,
2021-09-18,29,4588,Gwangju,27,25,2,312.19,12175,2021??09??18??00??null,
2021-09-18,82,14051,Incheon,147,145,2,463.02,12174,2021??09??18??00??null,
2021-09-18,234,14465,71,71,0,591.69,12173,2021??09??18??00??null,,
2021-09-18,153,12221,52,49,3,355.52,12172,2021??09??18??00??null,,
2021-09-18,616,90532,Seoul,703,700,3,913.94,12171,2021??09??18??00??null,
2021-09-18,2394,284022,Total,2087,2047,40,536.36,12170,2021??09??18??00??null,
2021-09-17,13,5986,16,0,16,-,12169,2021??09??17??00??null,,
2021-09-17,2,2763,Jeju,9,9,0,406.59,12168,2021??09??17??00??null,
2021-09-17,36,10803,Gyeongsangnam-do,35,35,0,321.39,12167,2021??09??17??00??null,
2021-09-17,89,7670,Gyeongsangbuk-do,38,36,2,287.9,12166,2021??09??17??00??null,
2021-09-17,20,2863,Jeollanam-do,13,13,0,153.49,12165,2021??09??17??00??null,
2021-09-17,60,3950,Jeollabuk-do,36,36,0,215.84,12164,2021??09??17??00??null,
2021-09-17,55,8312,Chungcheongnam-do,56,55,1,386.89,12163,2021??09??17??00??null,
2021-09-17,74,5715,Chungcheongbuk-do,37,36,1,352.13,12162,2021??09??17??00??null,
2021-09-17,62,5947,Gangwon-do,39,39,0,380.6,12161,2021??09??17??00??null,
2021-09-17,778,80733,Gyeonggi-do,659,655,4,591.5,12160,2021??09??17??00??2021-09-18 15:21:20.676,
2021-09-17,1,1118,Sejong,12,12,0,308.85,12159,2021??09??17??00??null,
2021-09-17,45,4853,Ulsan,17,17,0,422.97,12158,2021??09??17??00??null,
2021-09-17,43,6367,43,43,0,429.54,12157,2021??09??17??00??null,,
2021-09-17,29,4561,Gwangju,21,21,0,312.19,12156,2021??09??17??00??null,
2021-09-17,82,13904,Incheon,141,139,2,463.02,12155,2021??09??17??00??null,
2021-09-17,233,14394,38,38,0,591.69,12154,2021??09??17??00??null,,
2021-09-17,153,12169,52,51,1,355.52,12153,2021??09??17??00??null,,
2021-09-17,614,89829,Seoul,746,738,8,913.94,12152,2021??09??17??00??null,
2021-09-17,2389,281934,Total,2008,1973,35,536.36,12151,2021??09??17??00??2021-09-18 15:20:57.103,
2021-09-16,13,5970,7,0,7,-,12150,2021??09??16??00??2021-09-16 10:11:33.897,,
2021-09-16,2,2754,Jeju,11,11,0,406.59,12149,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,36,10768,Gyeongsangnam-do,33,32,1,321.39,12148,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,89,7632,Gyeongsangbuk-do,33,31,2,287.9,12147,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,20,2850,Jeollanam-do,8,8,0,153.49,12146,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,60,3914,Jeollabuk-do,20,20,0,215.84,12145,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,55,8256,Chungcheongnam-do,50,47,3,386.89,12144,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,74,5678,Chungcheongbuk-do,41,40,1,352.13,12143,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,62,5908,Gangwon-do,36,36,0,380.6,12142,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,777,80075,Gyeonggi-do,656,652,4,591.5,12141,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,1,1106,Sejong,7,7,0,308.85,12140,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,45,4836,Ulsan,31,31,0,422.97,12139,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,42,6324,36,36,0,429.54,12138,2021??09??16??00??2021-09-16 10:11:33.897,,
2021-09-16,29,4540,Gwangju,13,13,0,312.19,12137,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,82,13763,Incheon,137,137,0,463.02,12136,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,232,14356,47,47,0,591.69,12135,2021??09??16??00??2021-09-16 10:11:33.897,,
2021-09-16,153,12117,58,56,2,355.52,12134,2021??09??16??00??2021-09-16 10:11:33.897,,
2021-09-16,614,89083,Seoul,719,717,2,913.94,12133,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-16,2386,279930,Total,1943,1921,22,536.36,12132,2021??09??16??00??2021-09-16 10:11:33.897,
2021-09-15,13,5963,5,0,5,-,12131,2021??09??15??00??2021-09-16 10:11:33.897,,
2021-09-15,2,2743,Jeju,6,6,0,406.59,12130,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,36,10735,Gyeongsangnam-do,28,28,0,321.39,12129,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,89,7599,Gyeongsangbuk-do,22,21,1,287.9,12128,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,20,2842,Jeollanam-do,5,5,0,153.49,12127,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,60,3894,Jeollabuk-do,16,16,0,215.84,12126,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,55,8206,Chungcheongnam-do,85,80,5,386.89,12125,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,74,5637,Chungcheongbuk-do,37,37,0,352.13,12124,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,62,5872,Gangwon-do,29,29,0,380.6,12123,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,775,79420,Gyeonggi-do,691,688,3,591.5,12122,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,1,1099,Sejong,8,8,0,308.85,12121,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,44,4805,Ulsan,31,31,0,422.97,12120,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,42,6288,37,37,0,429.54,12119,2021??09??15??00??2021-09-16 10:11:33.897,,
2021-09-15,28,4527,Gwangju,38,36,2,312.19,12118,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,82,13626,Incheon,164,164,0,463.02,12117,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,232,14309,27,27,0,591.69,12116,2021??09??15??00??2021-09-16 10:11:33.897,,
2021-09-15,153,12059,43,40,3,355.52,12115,2021??09??15??00??2021-09-16 10:11:33.897,,
2021-09-15,612,88364,Seoul,808,804,4,913.94,12114,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-15,2380,277989,Total,2080,2057,23,536.36,12113,2021??09??15??00??2021-09-16 10:11:33.897,
2021-09-14,13,5958,6,0,6,-,12112,2021??09??14??00??2021-09-16 10:11:33.897,,
2021-09-14,2,2737,Jeju,12,12,0,405.7,12111,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,36,10707,Gyeongsangnam-do,22,21,1,320.55,12110,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,89,7577,Gyeongsangbuk-do,15,14,1,287.07,12109,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,20,2837,Jeollanam-do,1,1,0,153.22,12108,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,60,3878,Jeollabuk-do,17,17,0,214.95,12107,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,55,8121,Chungcheongnam-do,59,57,2,382.88,12106,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,74,5600,Chungcheongbuk-do,21,21,0,349.82,12105,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,61,5843,Gangwon-do,21,21,0,378.72,12104,2021??09??14??00??2021-09-16 10:11:33.897,
2021-09-14,772,78730,Gyeonggi-do,463,454,9,586.36,12103,2021??09??14??00??2021-09-16 10:11:33.897,
